address,bundle_id,priority,strategy,text,body_capacity,source_prefix_hex,current_ext3_token,native_tokens,native_token_count,native_body_hex,nul_run,next_control
63895C,scenario_638933,P3_direct_ext3_control_adjacent_text_drift,portal16,한번에　적을　섬멸한다！！,12,18,E51850F0,,0,,2,1728
638992,scenario_638986,P3_direct_ext3_control_adjacent_text_drift,portal16,늦은　건가……！！,12,18,E51850F3,,0,,2,1728
638A47,scenario_638A27,P4_direct_ext3_text_drift,portal16,그런　우리를　이기겠다니、,14,18,E51890BB,,0,,1,
638BAC,scenario_638BA3,P4_direct_ext3_text_drift,portal16,그　분노가、,7,18,E5185105,,0,,1,
638BC2,scenario_638BA3,P4_direct_ext3_text_drift,portal16,……어쩔　수　없군。,8,18,E5185107,,0,,1,
638FA4,scenario_638F8F,P4_direct_ext3_text_drift,portal16,설령　내가　쓰러져도……,11,18,E5181BBB,,0,,1,
639032,scenario_639012,P4_direct_ext3_text_drift,portal16,테라　스오노는……,8,18,E5180C24,,0,,1,
639195,scenario_63917B,P4_direct_ext3_text_drift,portal16,……싸움을　지켜볼　수조차　없어！,19,18,E5185137,,0,,2,
6391AB,scenario_63917B,P3_direct_ext3_control_adjacent_text_drift,portal16,정말　아무것도　안　해도　되나！？,15,18,E5185138,,0,,2,0861
639229,scenario_63920B,P4_direct_ext3_text_drift,portal16,오랫동안은　무리여도、,9,18,E518513D,,0,,1,
639252,scenario_639245,P4_direct_ext3_text_drift,portal16,중위들만　싸우게　두는　건,12,18,E518513E,,0,,1,
63928A,scenario_63926D,P4_direct_ext3_text_drift,portal16,……이번엔　우리가,9,18,E5185140,,0,,1,
6392ED,scenario_6392C6,P4_direct_ext3_text_drift,portal16,소수정예로　단숨에　돌입해、,15,18,E5185145,,0,,1,
63942C,scenario_639421,P4_direct_ext3_text_drift,portal16,네놈들、　뭘　꾸미고　있나！？,12,18,E518514B,,0,,2,
63943B,scenario_639421,P4_direct_ext3_text_drift,portal16,사람들을　미치게　해서、,8,18,E518514C,,0,,1,
6394A9,scenario_63949A,P4_direct_ext3_text_drift,portal16,인간을　넘는　힘을　지니고도,14,18,E51890CD,,0,,1,
6394EB,scenario_6394CA,P4_direct_ext3_text_drift,portal16,카테고리Ｆ라　불리며、,10,18,E5185152,,0,,1,
639500,scenario_6394CA,P4_direct_ext3_text_drift,portal16,……세계의　멸망과　바꿔야만,19,18,E5185154,,0,,1,
639543,scenario_63953A,P4_direct_ext3_text_drift,portal16,네가　돕는　자들은,11,18,E5185157,,0,,1,
63955A,scenario_63953A,P3_direct_ext3_control_adjacent_text_drift,portal16,아무렇지도　않아！！,9,18,E5185158,,0,,2,1728
63957E,scenario_63956B,P4_direct_ext3_text_drift,portal16,우릴　깔보던　녀석들이,12,18,E518D10F,,0,,1,
6395C0,scenario_6395AF,P4_direct_ext3_text_drift,portal16,안심해、　프로스트　형제도,13,18,E518515C,,0,,1,
63962C,scenario_639614,P4_direct_ext3_text_drift,portal16,조금만　봐주는　것으로,14,18,E5185161,,0,,1,
639664,scenario_639650,P4_direct_ext3_text_drift,portal16,그것만으로도　우리　고통을,12,18,E5185164,,0,,1,
639736,scenario_639727,P4_direct_ext3_text_drift,portal16,세레인　익스페리를　못　지킨　걸,15,18,E518516B,,0,,1,
639752,scenario_639727,P4_direct_ext3_text_drift,portal16,결국、　인간은　다　똑같아。,11,18,E518D112,,0,,1,
639790,scenario_639782,P3_direct_ext3_control_adjacent_text_drift,portal16,이런…　놈들에게……！！,11,18,E51890D2,,0,,2,1728
6397E1,scenario_6397D4,P4_direct_ext3_text_drift,portal16,지금까지의　모든　게　담긴、,11,18,E5185172,,0,,1,
6397F9,scenario_6397D4,P3_direct_ext3_control_adjacent_text_drift,portal16,우후후후후후……,6,18,E518E4C5,,0,,2,1728
63981B,scenario_639807,P4_direct_ext3_text_drift,portal16,１년전쟁에서　다　잃었다고,10,18,E5185174,,0,,1,
639831,scenario_639807,P3_direct_ext3_control_adjacent_text_drift,portal16,이렇게까지　다　빼앗아！！,17,18,E51890D6,,0,,2,1728
639862,scenario_63984F,P4_direct_ext3_text_drift,portal16,난、　지금이야말로　싸운다！！,12,18,E5185176,,0,,2,
639871,scenario_63984F,P4_direct_ext3_text_drift,portal16,이젠　아무것에도　얽매이지　않고！！,13,18,E5185177,,0,,1,
6398B0,scenario_639892,P4_direct_ext3_text_drift,portal16,후후……　웃기지　마。,15,18,E518517A,,0,,2,
6398C2,scenario_639892,P4_direct_ext3_text_drift,portal16,그　데라즈　말대로군……,13,18,E51890D7,,0,,2,
6398D2,scenario_639892,P4_direct_ext3_text_drift,portal16,성충이　되자마자、　죽어버리는……,12,18,E51890D8,,0,,2,
6398E1,scenario_639892,P4_direct_ext3_text_drift,portal16,결국、　우린……,9,18,E518517B,,0,,1,
639982,scenario_63995E,P4_direct_ext3_text_drift,portal16,그렇게　말했잖습니까！,8,18,E5185180,,0,,1,
639994,scenario_63995E,P3_direct_ext3_control_adjacent_text_drift,portal16,그런데……　으윽！！,8,18,E51890D9,,0,,2,1728
6399FA,scenario_6399F0,P4_direct_ext3_text_drift,portal16,대단한　장난감을　손에　넣고,11,18,E51890DA,,0,,1,
639A36,scenario_639A1C,P4_direct_ext3_text_drift,portal16,……신은　따로　있어。,10,18,E5185188,,0,,2,
639A43,scenario_639A1C,P4_direct_ext3_text_drift,portal16,사람을　심판하는、　인공의　신！,16,18,E5185189,,0,,1,
639ABB,scenario_639AB1,P3_direct_ext3_control_adjacent_text_drift,portal16,서、설마……,6,18,E5181D28,,0,,2,1728
639ADC,scenario_639AC9,P4_direct_ext3_text_drift,portal16,그녀는　마음을　되찾았어。,13,18,E5183D31,,0,,2,
639AEC,scenario_639AC9,P4_direct_ext3_text_drift,portal16,지금　그녀는　내　꼭두각시가　아니야。,16,18,E5184D32,,0,,1,
639B3C,scenario_639B32,P3_direct_ext3_control_adjacent_text_drift,portal16,정말　너야、　세라！？,12,18,E5185195,,0,,2,0805
639B7D,scenario_639B62,P4_direct_ext3_text_drift,portal16,……너희를　볼　면목이　없다며、,17,18,E5185198,,0,,1,
639BE0,scenario_639BD1,P4_direct_ext3_text_drift,portal16,증폭된　사이코웨이브　속에선,10,18,E518D114,,0,,1,
639C20,scenario_639C0F,P4_direct_ext3_text_drift,portal16,왜　너희가　시스템의,8,18,E518519C,,0,,1,
639C3C,scenario_639C0F,P4_direct_ext3_text_drift,portal16,너희는　시스템에,6,18,E51890E1,,0,,1,
639C7E,scenario_639C6F,P4_direct_ext3_text_drift,portal16,……즉、　세라가　너희를,11,18,E518519E,,0,,1,
639C9C,scenario_639C6F,P4_direct_ext3_text_drift,portal16,마음을　속박당한　상태에서도、,20,18,E518519F,,0,,1,
639CE0,scenario_639CD1,P4_direct_ext3_text_drift,portal16,너희는、　그런　그녀를,9,18,E51890E4,,0,,1,
639D46,scenario_639D29,P4_direct_ext3_text_drift,portal16,분노에　미쳐　날뛰다가、,12,18,E51851A5,,0,,1,
639D67,scenario_639D29,P4_direct_ext3_text_drift,portal16,그　광경을、,6,18,E51851A6,,0,,1,
639DCA,scenario_639DBB,P4_direct_ext3_text_drift,portal16,분노만으로는,7,18,E51851AB,,0,,1,
639E81,scenario_639E75,P4_direct_ext3_text_drift,portal16,거기　전개된　유닛은,9,18,E518747A,,0,,1,
639E99,scenario_639E75,P4_direct_ext3_text_drift,portal16,해제하지　않으면、　안에　못　들어가。,16,18,E5181041,,0,,2,
639EAC,scenario_639E75,P4_direct_ext3_text_drift,portal16,그리고、　해제　코드는,8,18,E5181ABC,,0,,1,
639ED7,scenario_639ECD,P4_direct_ext3_text_drift,portal16,안으로　들어가려면,9,18,E5181042,,0,,1,
639F14,scenario_639F08,P4_direct_ext3_text_drift,portal16,거기　전개된　유닛은,9,18,E518747A,,0,,1,
639F2C,scenario_639F08,P4_direct_ext3_text_drift,portal16,해제하지　않으면、　안에　못　들어가。,16,18,E5181041,,0,,2,
639F3F,scenario_639F08,P4_direct_ext3_text_drift,portal16,그리고、　해제　코드는,8,18,E5181ABC,,0,,1,
639F68,scenario_639F5E,P4_direct_ext3_text_drift,portal16,안으로　들어가려면,9,18,E5181042,,0,,1,
639FA8,scenario_639F9A,P4_direct_ext3_text_drift,portal16,난　예전부터,6,18,E51851AF,,0,,1,
639FC1,scenario_639F9A,P3_direct_ext3_control_adjacent_text_drift,portal16,오늘이야말로　널　죽여주마！！,13,18,E51851B0,,0,,2,1728
63A00C,scenario_639FF9,P4_direct_ext3_text_drift,portal16,왜、　너　같은　평범한　인간을、,14,18,E51851B3,,0,,1,
63A027,scenario_639FF9,P4_direct_ext3_text_drift,portal16,원래　내가……！！,10,18,E51851B5,,0,,1,
63A07A,scenario_63A05E,P4_direct_ext3_text_drift,portal16,능력은　예정대로　발휘됐지만、,15,18,E51851B8,,0,,1,
63A1A3,scenario_63A182,P4_direct_ext3_text_drift,portal16,인정받지　못한다고,10,18,E51851C1,,0,,1,
63A3F3,scenario_63A3E5,P4_direct_ext3_text_drift,portal16,뉴타입인　이　내가、,8,18,E51851CA,,0,,1,
63A406,scenario_63A3E5,P3_direct_ext3_control_adjacent_text_drift,portal16,올드타입　너희　따위에게！,10,18,E51851CC,,0,,2,1728
63A444,scenario_63A41D,P4_direct_ext3_text_drift,portal16,네놈의　패인은、,9,18,E51890F6,,0,,1,
63A473,scenario_63A468,P3_direct_ext3_control_adjacent_text_drift,portal16,이런　결말이라니……,8,18,E518D117,,0,,2,1728
63A4B9,scenario_63A4AE,P3_direct_ext3_control_adjacent_text_drift,portal16,인정할　것　같으냐아앗！！,14,18,E5181D2A,,0,,2,1728
63A57B,scenario_63A56E,P4_direct_ext3_text_drift,portal16,한번　저렇게　돼버리면,11,18,E51851D8,,0,,1,
63A597,scenario_63A56E,P4_direct_ext3_text_drift,portal16,멈출　방법은　단　하나……,12,18,E51851D9,,0,,2,
63A5A6,scenario_63A56E,P4_direct_ext3_text_drift,portal16,……파일럿째로,6,18,E51890F8,,0,,1,
63A5BE,scenario_63A56E,P4_direct_ext3_text_drift,portal16,너희가　할　수　있겠어……？,10,18,E51851DB,,0,,1,
63A5F8,scenario_63A5EF,P3_direct_ext3_control_adjacent_text_drift,portal16,난…　악역이니까……,12,18,E51851DE,,0,,2,1728
63A6A8,scenario_63A69B,P3_direct_ext3_control_adjacent_text_drift,portal16,이걸、　멈춰야…　해……,12,18,E51851E5,,0,,2,1728
63A77B,scenario_63A769,P4_direct_ext3_text_drift,portal16,빨리……,5,18,E5183D33,,0,,1,
63A85E,scenario_63A850,P3_direct_ext3_control_adjacent_text_drift,portal16,그걸로…　됐어……！！,8,18,E51851F3,,0,,2,1728
63AAA4,scenario_63AA97,P4_direct_ext3_text_drift,portal16,그렇게、　고민하고、　괴로워하고……,14,18,E51851FE,,0,,2,
63AAB5,scenario_63AA97,P3_direct_ext3_control_adjacent_text_drift,portal16,……그러니　내가　대신할게！,17,18,E51851FF,,0,,2,1728
63AC2E,scenario_63AC23,P4_direct_ext3_text_drift,portal16,세라를……,5,18,E518520A,,0,,1,
63AC7F,scenario_63AC75,P4_direct_ext3_text_drift,portal16,나를　죽여줘……,8,18,E51891FF,,0,,2,
63AC8A,scenario_63AC75,P3_direct_ext3_control_adjacent_text_drift,portal16,더는、　이런　광경을　보는　건……,13,18,E518520B,,0,,2,1728
63AD6D,scenario_63AD51,P4_direct_ext3_text_drift,portal16,미안을……,5,18,E5189201,,0,,1,
63AE15,scenario_63AE03,P4_direct_ext3_text_drift,portal16,무슨　일이　있어도、널　죽게　두는　건,13,18,E5182D18,,0,,1,
63AE31,scenario_63AE03,P1_direct_ext3_exact_text_control_adjacent,portal16,…………　살아있어、　세라！！,10,18,E518A0BD,,0,,2,1728
63AEB5,scenario_63AEA5,P1_direct_ext3_exact_text_control_adjacent,portal16,그것만으로、　어쩐지。,11,18,E518A0C2,,0,,2,1728
63B1D3,scenario_63B1C3,P3_direct_ext3_control_adjacent_text_drift,portal16,이렇게、　너를　만났으니까……,15,18,E5183C46,,0,,2,1728
63B8BE,scenario_63B8A1,P4_direct_ext3_text_drift,portal16,현재　드렌　대위의　캐멀　함대가,13,18,E5181BBE,,0,,1,
63B8DA,scenario_63B8A1,P4_direct_ext3_text_drift,portal16,우린　화이트　베이스　후방을　치고、,14,18,E5185214,,0,,1,
63B8FD,scenario_63B8A1,P4_direct_ext3_text_drift,portal16,또、　샤아　대령의　독립　제３００전대도,15,18,E5182BA6,,0,,1,
63B963,scenario_63B951,P4_direct_ext3_text_drift,portal16,『연방의　하얀　악마』도　있다。,18,18,E518521C,,0,,1,
63B9BE,scenario_63B9A1,P4_direct_ext3_text_drift,portal16,세레인　소위의　에르메스를,8,18,E518521F,,0,,1,
63B9D8,scenario_63B9A1,P4_direct_ext3_text_drift,portal16,일단　예정을　설명하자면、,11,18,E5181BC0,,0,,1,
63B9F1,scenario_63B9A1,P4_direct_ext3_text_drift,portal16,사이드５　근처　암초공역에서,11,18,E518D13D,,0,,1,
63BA63,scenario_63BA4E,P4_direct_ext3_text_drift,portal16,기체만　받는　일이라　해도、,13,18,E5185226,,0,,1,
63BA86,scenario_63BA4E,P3_direct_ext3_control_adjacent_text_drift,portal16,경계만은　게을리하지　마라。,16,18,E5185228,,0,,2,1728
63BABA,scenario_63BAA1,P4_direct_ext3_text_drift,portal16,솔로몬　요새의　도즐　중장은,10,18,E518522A,,0,,1,
63BADB,scenario_63BAA1,P4_direct_ext3_text_drift,portal16,본국의　증원이　거부된　탓도　있어、,17,18,E518522C,,0,,1,
63BB02,scenario_63BAA1,P4_direct_ext3_text_drift,portal16,그래서　우리가　돌격기동군　증원으로,13,18,E518522E,,0,,1,
63BB6E,scenario_63BB49,P4_direct_ext3_text_drift,portal16,……짐　타입의　모빌슈트도,11,18,E518D56D,,0,,1,
63BB89,scenario_63BB49,P4_direct_ext3_text_drift,portal16,또、　솔로몬　공략에는,9,18,E5181BC1,,0,,1,
63BBE2,scenario_63BBD2,P4_direct_ext3_text_drift,portal16,연방의　전력은　압도적이다。,10,18,E5185236,,0,,2,
63BBEF,scenario_63BBD2,P4_direct_ext3_text_drift,portal16,잘못하면、　우리가　도착하기　전에,14,18,E5185237,,0,,1,
63BC0F,scenario_63BBD2,P4_direct_ext3_text_drift,portal16,무슨　일에도　대응할　수　있게、,15,18,E5185238,,0,,1,
63BC5A,scenario_63BC37,P4_direct_ext3_text_drift,portal16,이　함대는　핵미사일을　장비했고、,15,18,E518523B,,0,,1,
63BC7B,scenario_63BC37,P4_direct_ext3_text_drift,portal16,이를　방치하면、　지온공국은,12,18,E518D144,,0,,1,
63BC9F,scenario_63BC37,P4_direct_ext3_text_drift,portal16,사이드６에　대한　핵공격은,15,18,E518D145,,0,,1,
63BD55,scenario_63BD3B,P4_direct_ext3_text_drift,portal16,모빌슈트도　최신예기라서,18,18,E5185246,,0,,1,
63BDCC,scenario_63BDA3,P4_direct_ext3_text_drift,portal16,적　주력은　레빌　장군의　우주함대다……,18,18,E518D148,,0,,2,
63BDE1,scenario_63BDA3,P4_direct_ext3_text_drift,portal16,별도로　루나２　함대도　요새공략에,20,18,E518524A,,0,,1,
63BE02,scenario_63BDA3,P4_direct_ext3_text_drift,portal16,그　목마……　화이트　베이스를중심으로、,14,18,E518524C,,0,,1,
63BE1E,scenario_63BDA3,P4_direct_ext3_text_drift,portal16,각　전함엔　짐급　모빌슈트、,14,18,E518524E,,0,,1,
63BE64,scenario_63BE57,P4_direct_ext3_text_drift,portal16,이　함대가　레빌　함대와　합류하면,14,18,E5185250,,0,,1,
63BE87,scenario_63BE57,P4_direct_ext3_text_drift,portal16,그래서　우린　연방군　공격에　앞서、,18,18,E5185252,,0,,1,
63BEAD,scenario_63BE57,P4_direct_ext3_text_drift,portal16,먼저　나와　라라아　슨　소위가,13,18,E5183BC9,,0,,1,
63BEC5,scenario_63BE57,P4_direct_ext3_text_drift,portal16,적　진형을　흐트러뜨리고、　ＭＳ대가,18,18,E518910D,,0,,1,
63BF60,scenario_63BF3C,P4_direct_ext3_text_drift,portal16,그들은　핵공격　중지를　모른　채、,19,18,E518D14D,,0,,1,
63BF8B,scenario_63BF3C,P4_direct_ext3_text_drift,portal16,우리　목적은　사이클롭스대의,13,18,E518525B,,0,,1,
63BFA4,scenario_63BF3C,P4_direct_ext3_text_drift,portal16,먼저　브라드　중령의　무사이가,11,18,E518525C,,0,,1,
63C028,scenario_63C015,P4_direct_ext3_text_drift,portal16,사이드６와의　중립협정　때문에、,18,18,E518D152,,0,,1,
63C04B,scenario_63C015,P4_direct_ext3_text_drift,portal16,그래서　사이클롭스대　구출은,12,18,E5185263,,0,,1,
63C068,scenario_63C015,P4_direct_ext3_text_drift,portal16,출격　예정　파일럿은、,9,18,E5185265,,0,,1,
63C07D,scenario_63C015,P1_direct_ext3_exact_text_control_adjacent,portal16,……이상이다。,6,18,E518100B,,0,,2,1728
63C0B7,scenario_63C091,P4_direct_ext3_text_drift,portal16,먼저、　현재　상황은……,14,18,E5185268,,0,,1,
63C0D8,scenario_63C091,P4_direct_ext3_text_drift,portal16,우리　솔라　레이로、,12,18,E518526A,,0,,1,
63C0F7,scenario_63C091,P4_direct_ext3_text_drift,portal16,잔존부대는　재집결을　마쳤고、,18,18,E518526B,,0,,1,
63C1BD,scenario_63C1A8,P4_direct_ext3_text_drift,portal16,우군과　잘　접촉할　수,8,18,E5185275,,0,,1,
63C1FD,scenario_63C1DC,P4_direct_ext3_text_drift,portal16,적은　솔로몬에　집결중인　연방함대。,12,18,E5185279,,0,,2,
63C20C,scenario_63C1DC,P4_direct_ext3_text_drift,portal16,아나벨　가토　소령의　활약으로、,15,18,E518527A,,0,,1,
63C230,scenario_63C1DC,P4_direct_ext3_text_drift,portal16,아직도　적　부대는　많다。,14,18,E518527B,,0,,2,
63C241,scenario_63C1DC,P4_direct_ext3_text_drift,portal16,특히　알비온이란　전함엔、,12,18,E518527C,,0,,1,
63C2F9,scenario_63C2D7,P4_direct_ext3_text_drift,portal16,이미　별동대　시마　함대가,12,18,E5185285,,0,,1,
63C317,scenario_63C2D7,P4_direct_ext3_text_drift,portal16,곧　콜로니는　낙하궤도에　진입한다。,13,18,E5185287,,0,,2,
63C327,scenario_63C2D7,P4_direct_ext3_text_drift,portal16,데라즈　플리트의　용사들이여！,14,18,E5185288,,0,,2,
63C338,scenario_63C2D7,P4_direct_ext3_text_drift,portal16,콜로니가　낙하궤도에　들　때까지,15,18,E5185289,,0,,1,
63C3A4,scenario_63C397,P4_direct_ext3_text_drift,portal16,그리프스에서　시험중인,8,18,E518528E,,0,,1,
63C3BB,scenario_63C397,P4_direct_ext3_text_drift,portal16,먼저　나와　아폴리、　로베르토가,10,18,E518528F,,0,,1,
63C3D1,scenario_63C397,P4_direct_ext3_text_drift,portal16,나머지는　아가마에서　대기한다。,12,18,E5185291,,0,,2,
63C3E0,scenario_63C397,P4_direct_ext3_text_drift,portal16,티탄즈와　접촉하면、,11,18,E5189203,,0,,1,
63C426,scenario_63C41A,P4_direct_ext3_text_drift,portal16,방금　티탄즈의　통보입니다만、,14,18,E5185294,,0,,1,
63C452,scenario_63C448,P4_direct_ext3_text_drift,portal16,……놈들　지시대로、,11,18,E5185296,,0,,1,
63C4BB,scenario_63C496,P3_direct_ext3_control_adjacent_text_drift,portal16,……지금은　따를　수밖에　없다。,15,18,E518529C,,0,,2,082B
63C4F4,scenario_63C4E2,P4_direct_ext3_text_drift,portal16,티탄즈에서는,5,18,E5183BCA,,0,,1,
63C50B,scenario_63C4E2,P4_direct_ext3_text_drift,portal16,우린　블랙스　준장과,9,18,E51852A0,,0,,1,
63C522,scenario_63C4E2,P4_direct_ext3_text_drift,portal16,우린　만일의　사태에　대비해、,12,18,E51852A1,,0,,1,
63C53E,scenario_63C4E2,P4_direct_ext3_text_drift,portal16,각　파일럿은　상황　발생시,16,18,E51852A3,,0,,1,
